Restaurant Name,Restaurant ID,Latitude,Longitude,Address,Votes,Average Cost for two,Locality,Locality Verbose,Aggregate rating,City,Price range,Has Online delivery,Rating text,Rating color,Has Table booking,Country Code,Currency,Is delivering now
TGI Friday's,1244,28.5676834,77.3262056,"319-320, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",1147,2500,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",3.5,Noida,4,Yes,Good,Yellow,Yes,1,Indian Rupees(Rs.),No
Thaal Vaadi,5689,28.5680132,77.3261382,"310/311, 3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida",249,1000,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",3.5,Noida,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Cafe' Wow,18431152,28.5675141,77.3255998,"Food Court, 3rd Floor, The Great India Palace Mall, Sector 38, Noida",0,200,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",0.0,Noida,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Chef's Basket Pop Up Caf��,18439721,0.0,0.0,"Inside Big Bazaar, The Great India Place, Sector 38 A, Sector 38, Noida",0,200,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",0.0,Noida,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Chocolate Fountain,18431158,28.5671588,77.3253979,"Food Court, 3rd Floor, Great India Palace Mall, Sector 38, Noida",1,150,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",0.0,Noida,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
McDonald's,18430892,28.5680759,77.3265645,"Ground Floor, Great India Palce Mall, Sector 38, Noida",1,150,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",0.0,Noida,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Tea Trails,18430870,28.564185,77.324803,"Kidzania, GIP, Entertainment City, Plot A 2, Sector-38 A, Sector 38, Noida",1,850,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",0.0,Noida,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
The Hangout-Deli,18428504,28.5677509,77.32321292,"320-A, 3rd Floor, The Great India Place Mall, Sector 38, Noida",0,1000,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",0.0,Noida,3,No,Not rated,White,Yes,1,Indian Rupees(Rs.),No
Chopaal,2979,28.5671503,77.3253081,"A-2, 3rd Floor, The Great India Place Mall, Sector 38-A, Noida",161,450,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",2.0,Noida,1,No,Poor,Red,No,1,Indian Rupees(Rs.),No
Club Ice Cube,3237,28.5680674,77.3264748,"313, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Sector 38, Noida",230,2400,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",2.0,Noida,4,No,Poor,Red,Yes,1,Indian Rupees(Rs.),No
Moti Mahal Delux Tandoori Trail,2025,28.5670397,77.325445,"Food Court, The Great India Place Mall, Sector 38 A, Near Sector 38, Noida",108,1200,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",2.0,Noida,3,Yes,Poor,Red,Yes,1,Indian Rupees(Rs.),No
The Punjabiis Restro Bar,3149,28.5671588,77.3253979,"325-A, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",395,1200,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",4.0,Noida,3,No,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
Sky Grill,18255134,28.5575368,77.3675243,"2nd Floor, Tulip Mall, Sector 48, Noida",34,700,"Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida, Noida",2.6,Noida,2,Yes,Average,Orange,No,1,Indian Rupees(Rs.),No
Bread & Pasta,18277023,28.5579292,77.3673027,"Shop 15, Near HDFC Bank, Tulip Mall, Sector 48, Noida",1,400,"Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida, Noida",0.0,Noida,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Chillies Cafe,18313203,28.5578418,77.367188,"G-11, Tulip Mall, Sector 48, Noida",3,600,"Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida, Noida",0.0,Noida,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Platters,18254559,28.5579297,77.3673216,"Shop 1, Tulip Mall, Near HDFC Bank, Sector 48, Noida",0,500,"Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida, Noida",0.0,Noida,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
The Grand,18255132,28.5578518,77.367188,"G-5, Tulip Mall, Sector 48, Noida",1,250,"Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida, Noida",0.0,Noida,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Hops n Grains,120519,30.6978586,76.849258,"SCO 358, Sector 9, Panchkula",843,2000,Sector 9,"Sector 9, Panchkula",4.2,Panchkula,4,No,Very Good,Green,No,1,Indian Rupees(Rs.),No
Genuine Broaster Chicken,4000344,0.0,0.0,"West Boring Canal Road, Opposite Zee Saheb Super Market, Anandpuri, Patna",42,500,Anandpuri,"Anandpuri, Patna",3.5,Patna,2,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Bansi Vihar,4000016,25.60803333,85.137825,"New Market Beside Buddha Park, Fraser Road Area, Patna",111,300,Fraser Road Area,"Fraser Road Area, Patna",3.4,Patna,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Mainland China,4000277,0.0,0.0,"5th Floor, Central Mall, Fraser Road Area, Patna",65,1400,Fraser Road Area,"Fraser Road Area, Patna",3.5,Patna,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Pukhtaan-The Royal Taste of India,18369321,0.0,0.0,"5th Floor, Nutan Plaza, Bander Bagicha, Fraser Road Area, Patna",32,1500,Fraser Road Area,"Fraser Road Area, Patna",3.5,Patna,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
The Yellow Chilli,4000033,25.61034722,85.13588611,"1st Floor, Hira Place, Dak Bunglow Road, Chajju Bagh, Fraser Road Area, Patna",150,1000,Fraser Road Area,"Fraser Road Area, Patna",3.5,Patna,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Indian Summer Cafe,18279982,25.6097878,85.14262542,"Satya Narain Building, Exhibition Road, Golambar, Patna",16,600,Golambar,"Golambar, Patna",3.4,Patna,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
KFC,4000004,25.6172,85.14649167,"Ground floor, Regent Theatre, Opposite East Gandhi Maidan, Golambar, Patna",49,500,Golambar,"Golambar, Patna",3.3,Patna,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
McDonald's,4000269,25.617912,85.148632,"BR Patna Elphinstone, Elphinstone Picture Palace , East Gandhi Maidan, Golambar, Patna",60,500,Golambar,"Golambar, Patna",3.4,Patna,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Biryani Mahal,4000027,25.61042222,85.13382778,"Near Buddha Marg, Kotwali Chauraha, Golambar, Patna",99,500,Golambar,"Golambar, Patna",3.6,Patna,2,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Spice Court - Hotel Maurya,4000081,25.615025,85.142028,"Hotel Maurya, South Gandhi Maidan, Lodipur, Patna",43,1600,"Hotel Maurya, Lodipur","Hotel Maurya, Lodipur, Patna",3.7,Patna,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Angeethi,4000069,25.60662778,85.074775,"101, Gharonda Complex, Jagdeo Path Crossing, Bailey Road, Khajpura, Patna",45,800,Khajpura,"Khajpura, Patna",3.4,Patna,3,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Red Chilli,4000294,25.61355147,85.08215654,"Opposite Allahabad Bank, Ramnagri Mor, Ashiana Digha Road, Khajpura, Patna",69,450,Khajpura,"Khajpura, Patna",3.6,Patna,2,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Pind Balluchi,4000001,25.61704444,85.14115833,"16th-18th Floor, Biscomaun Tower, Gandhi Maidan, Lodipur, Patna",162,1000,Lodipur,"Lodipur, Patna",3.3,Patna,3,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Raj Rasoi,4000030,25.61583889,85.14343889,"Twin Tower Hathwa, South Gandhi Maidan, Lodipur, Patna",74,600,Lodipur,"Lodipur, Patna",3.3,Patna,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Kapil Dev's Eleven,4000018,25.61098056,85.13806111,"Lower Ground Floor, Dumraow Kothi, Frazer Road, Lodipur, Patna",107,1000,Lodipur,"Lodipur, Patna",3.6,Patna,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Sri Basant Vihar,4000222,25.61011389,85.13407222,"Maurya Lok Complex, Fraser Road Area, Patna",75,600,"Maurya Lok, Fraser Road Area","Maurya Lok, Fraser Road Area, Patna",3.6,Patna,2,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
17 Degrees,4000031,25.634209,85.106207,"6th Floor, P&M Mall, Patliputra Colony, Patna",151,1200,Patliputra Colony,"Patliputra Colony, Patna",3.5,Patna,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Nirvana,4000015,25.61403056,85.11631667,"Bhagwathi Saran Enclave, Boring Road, Near JP Hospital, Boring Road Sri Krishnapuri, Sri Krishnapuri, Patna",61,700,Sri Krishnapuri,"Sri Krishnapuri, Patna",3.4,Patna,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Roti Restaurant,4000007,25.62067778,85.11401389,"Opposite A.N College, Boring Road, Sri Krishnapuri, Patna",64,500,Sri Krishnapuri,"Sri Krishnapuri, Patna",3.1,Patna,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Swaaddesh,18343124,25.61552768,85.1154613,"2nd floor, chandra complex, above manyavar, boring road, Sri Krishnapuri, Patna",45,700,Sri Krishnapuri,"Sri Krishnapuri, Patna",3.5,Patna,2,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Auroville Bakery,3700010,11.989991,79.834825,"Kuilapalayam, Auroville, Puducherry",173,150,Auroville,"Auroville, Puducherry",3.8,Puducherry,1,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Tanto Pizzeria,3700009,11.99078611,79.82895,"Main Road, Near Iyyanar Koil Kullapalyam, Auroville, Puducherry",513,1000,Auroville,"Auroville, Puducherry",3.8,Puducherry,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
The Smoothie Bar,18427467,11.93819039,79.83147883,"26, Sri Aurobindo Street, Mission Street Crossing, Heritage Town, Puducherry",36,250,Heritage Town,"Heritage Town, Puducherry",3.7,Puducherry,2,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Le Club,3700024,11.92587222,79.83385556,"Hotel De Pondicherry, 38, Dumas Street, White Town, Puducherry",328,1400,"Hotel De Pondicherry, White Town","Hotel De Pondicherry, White Town, Puducherry",3.5,Puducherry,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Cafe Ole,3700056,11.92994722,79.83015556,"319, Mission Street, MG Road, Puducherry",199,700,MG Road,"MG Road, Puducherry",3.8,Puducherry,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Italize,3700408,11.93648771,79.83134832,"137, 1st Floor, Mission Street (kosakadai street cutting), MG Road, Puducherry",97,600,MG Road,"MG Road, Puducherry",3.6,Puducherry,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
The Pasta Bar Veneto,3700017,11.92996111,79.83013889,"248, Mission Street, MG Road, Puducherry",275,900,MG Road,"MG Road, Puducherry",3.6,Puducherry,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Baker Street,3700050,11.929275,79.829584,"123, Bussy Street, MG Road, Puducherry",791,400,MG Road,"MG Road, Puducherry",4.1,Puducherry,2,No,Very Good,Green,No,1,Indian Rupees(Rs.),No
Zuka Choco-la,3700041,11.929842,79.830194,"319, Mission Street, MG Road, Puducherry",656,300,MG Road,"MG Road, Puducherry",4.2,Puducherry,2,No,Very Good,Green,No,1,Indian Rupees(Rs.),No
Bay of Buddha -  The Promenade,3700387,11.9331,79.8358,"The Promenade, 23, Goubert Avenue, White Town, Puducherry",189,1500,"The Promenade, White Town","The Promenade, White Town, Puducherry",3.8,Puducherry,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Blueline - The Promenade,3700036,11.93315278,79.83575556,"The Promenade, 23, Goubert Avenue, White Town, Puducherry",192,1500,"The Promenade, White Town","The Promenade, White Town, Puducherry",3.8,Puducherry,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Villa Shanti,3700049,11.929698,79.833191,"Villa Shanti, 14, Suffren Street, White Town, Puducherry",535,1500,"Villa Shanti, White Town","Villa Shanti, White Town, Puducherry",3.9,Puducherry,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Le Cafe,3700069,11.93154444,79.83570833,"Beach Road, Near Gandhi Statue, White Town, Puducherry",875,450,White Town,"White Town, Puducherry",3.1,Puducherry,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Spice Route,3700160,11.92877274,79.83363356,"6, Rue Bussy Street, Romain Rolland Street Cutting, White Town, Puducherry",228,1200,White Town,"White Town, Puducherry",3.4,Puducherry,4,No,Average,Orange,No,1,Indian Rupees(Rs.),No
#Dilliwaala6,18378803,11.9365319,79.83481014,"6, Rue De La Marine, White Town, Puducherry",124,800,White Town,"White Town, Puducherry",3.7,Puducherry,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Cafe des Arts,3700051,11.93021111,79.83331944,"10, Suffren Street, White Town, Pondicherry",298,800,White Town,"White Town, Puducherry",3.5,Puducherry,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Le Dupleix,3700037,11.93104444,79.83376389,"5, Rue De La Caserne, White Town, Puducherry",456,1500,White Town,"White Town, Puducherry",3.8,Puducherry,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Rendezvous Cafe Restaurant,3700019,11.92859167,79.83258056,"30, Rue Suffren, White Town, Puducherry",225,1200,White Town,"White Town, Puducherry",3.5,Puducherry,4,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
The Indian Kaffe Express,3700021,11.93036667,79.8348,"3, Rue Dumas Street, Near IG Office, White Town, Puducherry",495,550,White Town,"White Town, Puducherry",3.8,Puducherry,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Gelateria Montecatini Terme,3700561,11.92598889,79.83419167,"Goubert Avenue, Next To Alliance Francaise, White Town, Puducherry",163,150,White Town,"White Town, Puducherry",4.2,Puducherry,1,No,Very Good,Green,No,1,Indian Rupees(Rs.),No
The Urban Foundry,6508323,18.5691562,73.77472289,"1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune",1099,1500,"Balewadi High Street, Balewadi","Balewadi High Street, Balewadi, Pune",4.5,Pune,3,No,Excellent,Dark Green,Yes,1,Indian Rupees(Rs.),No
Teddy Boy,18383095,18.5514399,73.80485516,"9th Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune",507,1200,Baner,"Baner, Pune",3.6,Pune,3,No,Good,Yellow,Yes,1,Indian Rupees(Rs.),No
Effingut Brewerkz,18378852,18.554382,73.7982064,"4, Deron Heights, Next to Ranka Jewellers, Baner, Pune",375,2000,Baner,"Baner, Pune",4.3,Pune,4,Yes,Very Good,Green,No,1,Indian Rupees(Rs.),No
Le Plaisir,13231,18.51420998,73.83842938,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",2510,1000,Deccan Gymkhana,"Deccan Gymkhana, Pune",4.8,Pune,3,No,Excellent,Dark Green,No,1,Indian Rupees(Rs.),No
Farzi Cafe,18354483,18.5436256,73.9051007,"Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune",868,1500,Kalyani Nagar,"Kalyani Nagar, Pune",4.3,Pune,3,No,Very Good,Green,No,1,Indian Rupees(Rs.),No
Mineority By Saby,18383076,18.54625752,73.90433729,"Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune",306,1400,Kalyani Nagar,"Kalyani Nagar, Pune",4.2,Pune,3,No,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
The Little Next Door,6505309,18.54694697,73.90062645,"D-10, Central Avenue, Kalyani Nagar, Pune",1143,1000,Kalyani Nagar,"Kalyani Nagar, Pune",4.1,Pune,3,No,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
Effingut Brewerkz,6504409,18.53408003,73.89852025,"End of Lane Number 6, Koregaon Park, Pune",1531,1800,Koregaon Park,"Koregaon Park, Pune",4.3,Pune,3,Yes,Very Good,Green,No,1,Indian Rupees(Rs.),No
Kargo,18350020,18.53656175,73.89648478,"Shop 1&2, Marvel Alaina, Lane  8, Near Godrej Nature's Basket, Koregaon Park, Pune",635,900,Koregaon Park,"Koregaon Park, Pune",4.4,Pune,2,No,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
Saut��ed Stories,6508117,18.53929933,73.897902,"Plot 5, Between Lane 5/6, North Main Road, Opposite Wellness Forever, Koregaon Park, Pune",583,850,Koregaon Park,"Koregaon Park, Pune",4.2,Pune,2,Yes,Very Good,Green,No,1,Indian Rupees(Rs.),No
The Sassy Spoon,18417624,18.533811,73.899315,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",140,1500,Koregaon Park,"Koregaon Park, Pune",4.1,Pune,3,No,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
German Bakery Wunderbar,6505564,18.52001645,73.83054703,"153/A, Varun Complex, Near Demech House, Law College Road, Pune",1583,1000,Law College Road,"Law College Road, Pune",4.0,Pune,3,No,Very Good,Green,No,1,Indian Rupees(Rs.),No
Chili's,11371,18.5624502,73.9166191,"UG 49, Phoenix Market City, Nagar Road, Viman Nagar, Pune",1439,1800,"Phoenix Market City, Viman Nagar","Phoenix Market City, Viman Nagar, Pune",4.5,Pune,3,Yes,Excellent,Dark Green,Yes,1,Indian Rupees(Rs.),No
Barbeque Nation,11807,18.51621575,73.84252679,"3rd Floor, R Deccan Mall, Near Deccan Gymkhana, JM Road, Pune",2847,1700,"R Deccan Mall, JM Road","R Deccan Mall, JM Road, Pune",4.5,Pune,3,No,Excellent,Dark Green,No,1,Indian Rupees(Rs.),No
Blue Water,18292672,18.63621513,73.75108123,"Punawale, Near Basket Bridge,Off Aundh-Ravet BRT, Ravet, Pune",487,1500,Ravet,"Ravet, Pune",4.2,Pune,3,Yes,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
Agent Jack's Bar,6507461,18.5367185,73.8303275,"Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune",1531,1200,Senapati Bapat Road,"Senapati Bapat Road, Pune",4.2,Pune,3,No,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
Tales & Spirits,6507967,18.5309626,73.8289719,"Plot 64, Shivaji Housing Society, Senapati Bapat Road, Pune",997,800,Senapati Bapat Road,"Senapati Bapat Road, Pune",4.1,Pune,2,Yes,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
18 Degrees Resto Lounge,6506206,18.59348149,73.785901,"8th & 9th Floor, Spot 18 Mall, Pimple Saudagar, Pune",1566,2100,"Spot 18 Mall, Pimple Saudagar","Spot 18 Mall, Pimple Saudagar, Pune",3.6,Pune,4,Yes,Good,Yellow,Yes,1,Indian Rupees(Rs.),No
Apache,6507495,18.5639345,73.9153669,"Shop 3, Turning Point, Behind Phoenix Mall, Viman Nagar, Pune",377,1000,Viman Nagar,"Viman Nagar, Pune",4.1,Pune,3,No,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
Barbeque Ville,18441490,18.5927182,73.7735722,"257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune",208,1000,Wakad,"Wakad, Pune",4.4,Pune,3,No,Very Good,Green,Yes,1,Indian Rupees(Rs.),No
Hot Lips,2700001,23.41679167,85.31684167,"Near Chandini Chowk, Kanke Road, Gandhi Nagar, Ranchi",65,1000,Gandhi Nagar,"Gandhi Nagar, Ranchi",3.3,Ranchi,3,No,Average,Orange,No,1,Indian Rupees(Rs.),No
The Kav's,2700223,0.0,0.0,"Near BJP Office, Harmu Bypass Road, Harmu, Ranchi",51,400,Harmu,"Harmu, Ranchi",3.2,Ranchi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Prana,2700263,0.0,0.0,"6th Floor, RS Square, Near Vishal Mega Mart,Harmu Road, Ranchi",81,1000,Harmu,"Harmu, Ranchi",3.7,Ranchi,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Kathi Kabab,2700024,23.35903333,85.32534722,"Main Road, Hindpiri, Ranchi",89,400,Hindpiri,"Hindpiri, Ranchi",3.3,Ranchi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Yo China Restaurant,2700010,23.35516389,85.32409722,"2nd Floor, Citadel Building, Main Road, Ranchi",117,650,Hindpiri,"Hindpiri, Ranchi",3.4,Ranchi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Kaveri Restaurant And Caterers,2700007,23.35780368,85.32514606,"GEL Church Shopping Complex, Main Road, Hindpiri, Ranchi",370,450,Hindpiri,"Hindpiri, Ranchi",4.0,Ranchi,1,No,Very Good,Green,No,1,Indian Rupees(Rs.),No
Yellow Sapphire,2700019,23.359407,85.325055,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi",116,1000,"Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi",3.7,Ranchi,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Moti Mahal Delux Tandoori Trail,2700002,23.35378333,85.32696667,"Lower Ground Floor Karni Heights, Beside Milan Palace, Club Road, Kadru, Ranchi",119,1000,Kadru,"Kadru, Ranchi",3.6,Ranchi,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Jungli Moon Dance Restaurant,2700008,23.35105833,85.32573056,"4th Floor, Shree Nand Bhawan, Near Income Tax Office, Main Road, Kanka, Ranchi",26,500,Kanka,"Kanka, Ranchi",3.1,Ranchi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
KFC,2700044,23.35442222,85.3329,"Sirham Toli Chowk, Opposite Yogoda Ashram, Old Hazaribagh Road, Kanka, Ranchi",125,500,Kanka,"Kanka, Ranchi",3.2,Ranchi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Punjab Sweet House,2700059,23.35919444,85.32544722,"Main Road, Kanka, Ranchi",112,200,Kanka,"Kanka, Ranchi",3.5,Ranchi,1,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Food Belle,2700242,0.0,0.0,"Bhaskar Anirudh Complex, Near Jail More, Karamtoli Road, Lalpur, Ranchi",20,650,Lalpur,"Lalpur, Ranchi",3.3,Ranchi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Kaveri Restaurant And Caterers,2700085,23.37498889,85.33548611,"Circular Road, Near Lalpur Chowk, Lalpur, Ranchi",102,450,Lalpur,"Lalpur, Ranchi",3.4,Ranchi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
OMG Cafe,2700241,0.0,0.0,"301, 3rd Floor, R S Tower, Opposite Pantaloons, Circular Road, Lalpur, Ranchi",19,500,Lalpur,"Lalpur, Ranchi",3.3,Ranchi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
The Best,18388053,23.36974563,85.33981957,"R.S.Tower, Circular Road, Lalpur, Ranchi",13,400,Lalpur,"Lalpur, Ranchi",3.4,Ranchi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
7th Heaven,2700011,23.37129167,85.32787222,"1st Floor, Shrilok Complex, Near Santevita Hospital, H B Road, Lalpur, Ranchi",92,400,Lalpur,"Lalpur, Ranchi",3.7,Ranchi,1,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
The Urban Brava,2700082,23.37487778,85.33573889,"Circular Road, Near Lalpur Chowk, Lalpur, Ranchi",95,1000,Lalpur,"Lalpur, Ranchi",3.6,Ranchi,3,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Waterfront - Radisson Blu,2700032,23.351489,85.324253,"Radisson Blu, Main Road, Hindpiri, Ranchi",62,2000,"Radisson Blu, Hindpiri","Radisson Blu, Hindpiri, Ranchi",3.4,Ranchi,4,No,Average,Orange,No,1,Indian Rupees(Rs.),No
