fnlwgt,age,hours-per-week,occupation,education-num,capital-gain,workclass,relationship,marital-status,education,race,native-country,capital-loss,sex
210095,25,25,?,3,0,?,Unmarried,Never-married,5th-6th,White,El-Salvador,0,Female
219591,44,40,Handlers-cleaners,10,0,Private,Own-child,Divorced,Some-college,White,United-States,0,Male
30270,63,40,Sales,4,0,Private,Husband,Married-civ-spouse,7th-8th,White,United-States,0,Male
226020,42,60,Other-service,9,0,Local-gov,Not-in-family,Separated,HS-grad,Black,?,0,Female
314165,21,40,Sales,10,0,Private,Own-child,Never-married,Some-college,White,Columbia,0,Male
330715,32,40,Craft-repair,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
35448,24,50,Other-service,9,0,Self-emp-not-inc,Unmarried,Separated,HS-grad,White,United-States,0,Female
172970,50,40,Transport-moving,9,0,State-gov,Husband,Married-civ-spouse,HS-grad,White,Puerto-Rico,0,Male
189502,26,80,Sales,13,0,Self-emp-inc,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
61518,35,35,Exec-managerial,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
574005,31,44,Craft-repair,13,0,Private,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
281356,24,66,Farming-fishing,2,0,Private,Not-in-family,Never-married,1st-4th,Other,Mexico,0,Male
138975,40,56,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
176969,31,55,Exec-managerial,13,0,Private,Not-in-family,Never-married,Bachelors,White,United-States,0,Male
132393,43,40,Handlers-cleaners,9,0,Private,Own-child,Never-married,HS-grad,White,Poland,0,Male
194924,44,35,Sales,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
478205,40,40,Prof-specialty,13,0,Private,Other-relative,Never-married,Bachelors,White,United-States,0,Female
128224,75,25,?,3,0,?,Husband,Married-civ-spouse,5th-6th,White,United-States,0,Male
30118,52,42,Protective-serv,10,3137,Local-gov,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
290688,51,40,Craft-repair,3,0,Self-emp-not-inc,Husband,Married-civ-spouse,5th-6th,White,United-States,0,Male
85566,39,40,Prof-specialty,13,0,State-gov,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
121874,40,50,Sales,12,7688,Private,Husband,Married-civ-spouse,Assoc-acdm,White,United-States,0,Male
29036,40,35,Machine-op-inspct,10,0,Self-emp-not-inc,Not-in-family,Never-married,Some-college,White,United-States,0,Male
348152,33,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
73715,38,60,Protective-serv,10,0,Local-gov,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
151382,29,50,Handlers-cleaners,11,0,Private,Unmarried,Divorced,Assoc-voc,White,United-States,0,Male
236359,37,37,Adm-clerical,10,0,Private,Not-in-family,Divorced,Some-college,Black,United-States,0,Female
19899,37,45,Craft-repair,9,15024,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
138760,19,40,Machine-op-inspct,9,0,Private,Own-child,Never-married,HS-grad,White,United-States,0,Male
354962,46,40,Machine-op-inspct,9,0,Local-gov,Husband,Married-civ-spouse,HS-grad,Black,United-States,0,Male
181363,46,40,Exec-managerial,12,0,Private,Husband,Married-civ-spouse,Assoc-acdm,White,United-States,0,Male
393360,37,30,Protective-serv,10,0,Private,Own-child,Never-married,Some-college,Black,United-States,0,Male
210736,34,40,Adm-clerical,10,0,Private,Unmarried,Separated,Some-college,Black,?,0,Female
110013,38,43,Adm-clerical,10,0,Private,Unmarried,Divorced,Some-college,White,United-States,0,Female
193304,26,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
118551,34,35,Other-service,13,0,Private,Not-in-family,Never-married,Bachelors,White,United-States,0,Female
201991,57,40,Prof-specialty,13,0,Private,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
157446,33,65,Craft-repair,7,0,Private,Not-in-family,Never-married,11th,White,United-States,0,Male
283217,26,40,Protective-serv,10,0,Local-gov,Own-child,Never-married,Some-college,White,United-States,0,Male
247794,20,84,Sales,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Female
43712,38,60,Prof-specialty,13,7298,Private,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
35649,61,6,Other-service,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
342719,36,45,Prof-specialty,16,0,Self-emp-not-inc,Husband,Married-civ-spouse,Doctorate,White,?,0,Male
71467,61,40,?,9,3103,?,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
271837,17,16,Craft-repair,10,0,Private,Own-child,Never-married,Some-college,White,United-States,0,Male
400061,40,40,Machine-op-inspct,10,0,Private,Husband,Married-civ-spouse,Some-college,Other,United-States,0,Male
62972,18,16,Other-service,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Male
174907,21,32,Sales,12,0,Private,Own-child,Never-married,Assoc-acdm,White,United-States,0,Female
176452,41,40,Other-service,9,0,Private,Own-child,Never-married,HS-grad,White,Peru,0,Male
268358,46,40,Machine-op-inspct,7,0,Private,Not-in-family,Separated,11th,White,United-States,0,Female
176904,55,40,Exec-managerial,9,0,Federal-gov,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
176683,27,52,Sales,12,0,Private,Not-in-family,Never-married,Assoc-acdm,White,United-States,0,Male
98077,39,42,Other-service,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
266461,36,48,Transport-moving,9,0,Private,Own-child,Never-married,HS-grad,Black,United-States,0,Male
312477,51,40,Transport-moving,10,3908,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
604045,27,40,Sales,13,0,Private,Not-in-family,Never-married,Bachelors,White,United-States,0,Male
131568,30,40,Prof-specialty,13,0,Local-gov,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
97688,42,47,Sales,9,0,Private,Not-in-family,Divorced,HS-grad,White,United-States,0,Male
373628,23,20,Other-service,13,0,Private,Own-child,Never-married,Bachelors,White,United-States,0,Female
367984,56,40,Exec-managerial,11,15024,Private,Husband,Married-civ-spouse,Assoc-voc,White,United-States,0,Male
193459,41,50,Craft-repair,10,0,Self-emp-not-inc,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
250733,49,46,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
199725,46,60,Craft-repair,11,0,Federal-gov,Not-in-family,Divorced,Assoc-voc,Amer-Indian-Eskimo,United-States,0,Female
156877,54,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,Greece,0,Male
122076,38,43,Transport-moving,10,7298,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
216402,45,50,Prof-specialty,15,0,Self-emp-not-inc,Husband,Married-civ-spouse,Prof-school,Asian-Pac-Islander,India,0,Male
42402,50,30,Prof-specialty,15,0,Self-emp-not-inc,Husband,Married-civ-spouse,Prof-school,White,United-States,2415,Male
315974,22,40,Sales,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Female
63437,31,40,Farming-fishing,9,0,Private,Not-in-family,Never-married,HS-grad,White,Ireland,0,Male
160786,27,30,Other-service,9,0,Private,Not-in-family,Divorced,HS-grad,White,United-States,0,Male
85374,34,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
465974,46,30,Transport-moving,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Male
78529,47,60,Sales,13,0,Private,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
98037,36,40,Other-service,11,0,State-gov,Husband,Married-civ-spouse,Assoc-voc,Asian-Pac-Islander,United-States,0,Male
178390,22,40,Handlers-cleaners,9,0,Private,Own-child,Never-married,HS-grad,White,United-States,0,Male
210940,51,45,Sales,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,2002,Male
64506,43,30,Other-service,10,0,Private,Not-in-family,Divorced,Some-college,White,United-States,0,Male
128378,54,50,Prof-specialty,10,0,Private,Not-in-family,Widowed,Some-college,White,United-States,0,Male
234460,24,40,Machine-op-inspct,5,0,Private,Own-child,Never-married,9th,Black,Dominican-Republic,0,Female
176760,29,55,Prof-specialty,15,0,Private,Not-in-family,Never-married,Prof-school,Asian-Pac-Islander,United-States,0,Male
59460,40,38,Adm-clerical,10,0,State-gov,Unmarried,Divorced,Some-college,White,United-States,0,Female
234428,18,20,Other-service,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Male
215047,31,50,Adm-clerical,13,0,Private,Not-in-family,Never-married,Bachelors,White,United-States,0,Male
140426,57,40,Tech-support,16,0,Private,Husband,Married-civ-spouse,Doctorate,White,Germany,1977,Male
191777,32,40,Adm-clerical,14,0,Private,Not-in-family,Never-married,Masters,Black,United-States,0,Female
148995,48,40,Exec-managerial,14,0,Private,Husband,Married-civ-spouse,Masters,White,United-States,0,Male
229773,24,35,Craft-repair,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
174461,24,22,Other-service,12,0,Private,Not-in-family,Divorced,Assoc-acdm,White,United-States,0,Female
250647,24,40,Craft-repair,11,0,Private,Husband,Married-civ-spouse,Assoc-voc,White,Guatemala,0,Male
119904,49,30,Prof-specialty,13,7688,Local-gov,Wife,Married-civ-spouse,Bachelors,White,United-States,0,Female
151402,27,70,Farming-fishing,9,0,Self-emp-not-inc,Husband,Married-civ-spouse,HS-grad,White,United-States,1573,Male
184556,37,40,Tech-support,10,0,Private,Unmarried,Divorced,Some-college,White,United-States,0,Female
263561,33,60,Craft-repair,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
177945,19,25,Sales,10,0,Private,Own-child,Never-married,Some-college,White,United-States,0,Male
306889,45,40,Exec-managerial,13,0,Private,Wife,Married-civ-spouse,Bachelors,White,United-States,0,Female
54377,54,40,Prof-specialty,14,0,Local-gov,Not-in-family,Divorced,Masters,White,United-States,0,Female
144351,47,40,Craft-repair,9,0,Private,Unmarried,Divorced,HS-grad,White,United-States,625,Male
95566,22,22,Sales,10,0,Private,Own-child,Married-spouse-absent,Some-college,Other,Dominican-Republic,0,Female
181675,20,40,Other-service,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Male
172129,36,40,Handlers-cleaners,5,0,Private,Husband,Married-civ-spouse,9th,White,United-States,0,Male
350759,49,40,?,9,0,?,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
105592,58,40,Transport-moving,4,0,Self-emp-not-inc,Husband,Married-civ-spouse,7th-8th,White,United-States,0,Male
200061,20,40,?,10,0,?,Own-child,Never-married,Some-college,White,?,0,Female
200689,34,40,Sales,13,0,Self-emp-inc,Unmarried,Divorced,Bachelors,White,United-States,0,Female
386726,36,44,Prof-specialty,14,0,Private,Wife,Married-civ-spouse,Masters,White,United-States,1977,Female
135567,28,60,Adm-clerical,13,4101,Local-gov,Not-in-family,Never-married,Bachelors,Black,United-States,0,Female
282753,38,40,Exec-managerial,11,0,Local-gov,Own-child,Divorced,Assoc-voc,White,United-States,0,Male
137367,32,40,Craft-repair,7,0,Private,Not-in-family,Never-married,11th,Asian-Pac-Islander,India,0,Male
153976,35,60,Exec-managerial,9,0,Self-emp-inc,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
96062,51,60,Sales,12,0,Self-emp-inc,Husband,Married-civ-spouse,Assoc-acdm,White,United-States,0,Male
152933,33,45,Exec-managerial,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Male
97870,71,15,Prof-specialty,14,0,Private,Not-in-family,Divorced,Masters,White,Germany,0,Female
254291,48,40,Prof-specialty,14,0,Private,Husband,Married-civ-spouse,Masters,White,United-States,0,Male
101432,53,50,Sales,9,0,Self-emp-not-inc,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
125776,40,40,Adm-clerical,11,0,Private,Husband,Married-civ-spouse,Assoc-voc,White,United-States,0,Male
165479,64,5,Sales,9,0,Self-emp-not-inc,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
172307,42,48,Adm-clerical,9,0,Federal-gov,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
176729,25,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
174276,66,50,Sales,10,0,Private,Unmarried,Widowed,Some-college,White,United-States,0,Female
48102,59,40,Prof-specialty,14,0,Federal-gov,Not-in-family,Never-married,Masters,White,?,0,Female
79531,42,55,Exec-managerial,10,0,Self-emp-not-inc,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
306460,24,40,Farming-fishing,9,0,Private,Unmarried,Never-married,HS-grad,White,United-States,0,Male
55284,19,25,Handlers-cleaners,9,0,Private,Own-child,Never-married,HS-grad,White,United-States,0,Female
172063,26,24,Sales,10,0,Private,Own-child,Never-married,Some-college,White,United-States,0,Female
141028,22,30,Other-service,9,0,Private,Own-child,Never-married,HS-grad,Black,United-States,0,Male
37274,33,40,Sales,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
31389,63,12,Farming-fishing,7,0,Private,Not-in-family,Never-married,11th,White,United-States,0,Male
415913,20,30,Handlers-cleaners,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Male
295591,33,40,Craft-repair,3,0,Private,Not-in-family,Married-spouse-absent,5th-6th,White,Mexico,0,Male
202903,57,45,?,4,1173,?,Wife,Married-civ-spouse,7th-8th,White,Puerto-Rico,0,Female
159770,56,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
268832,70,24,Farming-fishing,11,0,Self-emp-not-inc,Husband,Married-civ-spouse,Assoc-voc,White,United-States,0,Male
126003,42,40,Tech-support,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
225193,25,40,Prof-specialty,13,0,Local-gov,Not-in-family,Never-married,Bachelors,Black,United-States,0,Female
297735,28,40,Machine-op-inspct,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
225892,80,40,Other-service,9,1409,Self-emp-not-inc,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
605502,36,40,Transport-moving,6,0,Private,Not-in-family,Never-married,10th,Black,United-States,0,Female
174150,37,40,Exec-managerial,14,0,Private,Husband,Married-civ-spouse,Masters,White,United-States,0,Male
165466,38,60,Adm-clerical,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
189728,52,35,Other-service,9,0,State-gov,Not-in-family,Separated,HS-grad,White,United-States,0,Female
360491,49,40,Adm-clerical,9,0,Private,Unmarried,Widowed,HS-grad,White,United-States,0,Female
115040,30,40,Transport-moving,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
262688,36,50,Sales,10,7688,Private,Husband,Married-civ-spouse,Some-college,Black,United-States,0,Male
158437,70,35,Prof-specialty,15,0,Self-emp-inc,Husband,Married-civ-spouse,Prof-school,White,United-States,0,Male
41108,55,62,Farming-fishing,10,0,Private,Not-in-family,Widowed,Some-college,White,United-States,2258,Male
149875,25,40,Exec-managerial,13,0,Private,Not-in-family,Widowed,Bachelors,White,United-States,0,Female
131916,59,40,Machine-op-inspct,9,0,Private,Wife,Married-civ-spouse,HS-grad,White,Italy,0,Female
60668,22,40,Craft-repair,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Male
153132,41,50,Craft-repair,12,0,Local-gov,Not-in-family,Separated,Assoc-acdm,White,United-States,0,Male
155256,62,45,Exec-managerial,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
244770,54,40,Adm-clerical,9,0,Private,Other-relative,Never-married,HS-grad,White,United-States,0,Female
312108,38,40,Other-service,9,0,Private,Unmarried,Never-married,HS-grad,Black,United-States,0,Female
102828,52,40,Prof-specialty,9,7688,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
93225,36,40,Machine-op-inspct,7,0,Private,Husband,Married-civ-spouse,11th,White,United-States,0,Male
231002,74,30,Exec-managerial,9,0,Self-emp-inc,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
256992,35,15,Other-service,3,0,Self-emp-not-inc,Wife,Married-civ-spouse,5th-6th,White,Mexico,0,Female
118721,41,40,Adm-clerical,8,0,Private,Not-in-family,Divorced,12th,Amer-Indian-Eskimo,United-States,0,Male
151989,30,40,Tech-support,11,0,Private,Wife,Married-civ-spouse,Assoc-voc,White,United-States,0,Female
109112,25,48,Machine-op-inspct,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
589809,35,60,Exec-managerial,10,13550,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Male
172538,38,50,Exec-managerial,13,15024,Private,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
318982,34,40,Machine-op-inspct,14,0,State-gov,Husband,Married-civ-spouse,Masters,White,United-States,1848,Male
204629,48,50,Exec-managerial,14,0,Private,Husband,Married-civ-spouse,Masters,White,United-States,0,Male
99894,50,15,Tech-support,3,0,Self-emp-not-inc,Not-in-family,Never-married,5th-6th,Asian-Pac-Islander,United-States,0,Female
369463,19,40,Adm-clerical,9,0,Private,Own-child,Never-married,HS-grad,White,United-States,0,Female
79324,51,40,Sales,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
61178,39,40,Adm-clerical,13,0,Private,Unmarried,Divorced,Bachelors,White,United-States,0,Male
204226,20,40,Other-service,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Female
183110,17,16,Handlers-cleaners,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Male
96321,42,50,Sales,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
167031,25,25,Other-service,10,0,Private,Other-relative,Never-married,Some-college,Other,Ecuador,0,Female
108997,36,40,Adm-clerical,9,0,Private,Unmarried,Divorced,HS-grad,White,United-States,0,Female
176796,65,40,Prof-specialty,16,0,Private,Not-in-family,Widowed,Doctorate,White,United-States,0,Female
